"osm_id","lat","long"
"4317174891","31.410843800000002","34.339921999999994"
"4317178490","31.3958897","34.3401105"
"4317188589","31.403019","34.3451569"
"4317188590","31.397038399999996","34.341224700000005"
"2393478155","31.482781899999996","34.3945881"
"2393478165","31.4822558","34.3938639"
"5325330024","31.2800598","34.2566813"
"5325331821","31.3449174","34.30020579999999"
"5708578022","31.508155699999996","34.4370445"
"5325353421","31.538349699999998","34.5395715"
"5325361621","31.538405800000003","34.5396295"
"4571426590","31.4447333","34.3969313"
"4571426591","31.3441043","34.3044906"
"4304387897","31.4192881","34.33722"
"4304387898","31.4186208","34.3414275"
"4267972489","31.340711199999998","34.313899299999996"
"4304408693","31.4136145","34.343395"
"4304443293","31.413458600000002","34.3449448"
"4304443294","31.412722100000003","34.3422941"
