osm_subject,amenity,ar,en,fr
https://www.openstreetmap.org/node/685515837,school,,Al-Rashidia Secondary Boys Schoo,
https://www.openstreetmap.org/node/4369492202,community_centre,اكاديمية الإبداع و التميز للكراتيه,Creativity and Excellence Academy for Karat,
https://www.openstreetmap.org/node/4369492206,bank,بنك فلسطين,Bank of Palestin,
https://www.openstreetmap.org/node/685534929,place_of_worship,سجن الرسول بيتر,Apostle Peter's Prison,
https://www.openstreetmap.org/node/1366072903,townhall,,,
https://www.openstreetmap.org/node/946459222,public_building,,InterTec,
https://www.openstreetmap.org/node/4332782889,restaurant,بيتزا أسامة,Osama's Pizza,
https://www.openstreetmap.org/node/5310930333,pharmacy,,,
https://www.openstreetmap.org/node/2559672737,grave_yard,مقبرة أطفال,,
https://www.openstreetmap.org/node/4369536791,kindergarten,روضة نور الهدى,Noor Al-Huda kindergarte,
https://www.openstreetmap.org/node/4369536792,restaurant,منتزه بلدية بيتونيا,Beitonia Municipality Par,
https://www.openstreetmap.org/node/431708577,public_building,مركز الاندلس للحدمات الطلابية,,
https://www.openstreetmap.org/node/431708578,pharmacy,صيدلية الاقصى,,
https://www.openstreetmap.org/node/431708582,public_building,مجوهرات القدس,,
https://www.openstreetmap.org/node/431708585,pharmacy,صيدلية الزيتونة,,
https://www.openstreetmap.org/node/431708586,fuel,محطة طوباس لتعبئة الغاز,,
https://www.openstreetmap.org/node/431708591,public_building,الصليب الاحمر,,
https://www.openstreetmap.org/node/431708595,pharmacy,صيدلية المنذر,,
https://www.openstreetmap.org/node/431708597,fuel,محطة و مغسلة الاصدقاء,,
https://www.openstreetmap.org/node/431708598,public_building,جمعية التطوير الزراعي,,
https://www.openstreetmap.org/node/431708602,school,مدرسة عقابة الثانوية للبنات,,
https://www.openstreetmap.org/node/431708604,place_of_worship,مسجد بلال ابن رباح,,
https://www.openstreetmap.org/node/431708605,pharmacy,صيدلية مريم,,
https://www.openstreetmap.org/node/431708608,public_building,مركز الاوائل الثقافي,,
https://www.openstreetmap.org/node/431708609,school,مدرسة بنات طمون الثانوية,,
https://www.openstreetmap.org/node/431708610,school,مدرسة عقابة الاساسية للبنات,,
https://www.openstreetmap.org/node/431708612,restaurant,مطعم باب الحارة,,
https://www.openstreetmap.org/node/431708614,restaurant,مطعم المنار,,
https://www.openstreetmap.org/node/431708615,taxi,مكتب تكسي الهدى,Al Hudaf Tax,
https://www.openstreetmap.org/node/431708617,college,اكادمية فلسطين الامريكية,,
https://www.openstreetmap.org/node/431708618,place_of_worship,مسجد عبد الرحمن بن عوف,,
https://www.openstreetmap.org/node/431708619,bureau_de_change,صراف,,
https://www.openstreetmap.org/node/431708620,public_building,مكتب حسام للتأمين,,
https://www.openstreetmap.org/node/431708621,place_of_worship,مسجد المرحوم عمار محامد,,
https://www.openstreetmap.org/node/431708625,public_building,ابو رائد للحج و العمرة,,
https://www.openstreetmap.org/node/431708626,place_of_worship,كنيسة الروم الارثودكس,,
https://www.openstreetmap.org/node/431708632,restaurant,مطعم الانيس,,
https://www.openstreetmap.org/node/431708635,townhall,ديوان ال قاسم,,
https://www.openstreetmap.org/node/431708639,restaurant,مطعم على كيفك,,
https://www.openstreetmap.org/node/431708640,pharmacy,صيدلية السعيد,,
https://www.openstreetmap.org/node/431708642,place_of_worship,مسجد ابو بكر الصديق,,
https://www.openstreetmap.org/node/431708645,townhall,صالة الاندلس للافراح,,
https://www.openstreetmap.org/node/431708647,restaurant,مطعم ايام زمان,,
https://www.openstreetmap.org/node/431708649,townhall,قاعة الروم,,
https://www.openstreetmap.org/node/431708651,taxi,مكتب تكسي الجذور,,
https://www.openstreetmap.org/node/431708652,public_building,منتدى الخريجين الثقافي,,
https://www.openstreetmap.org/node/431708661,townhall,ديوان ال ابو عليان,,
https://www.openstreetmap.org/node/431708663,atm,البنك العربي (صراق الي),,
https://www.openstreetmap.org/node/431708664,pharmacy,صيدلية النمر,,
https://www.openstreetmap.org/node/431708665,taxi,مكتب تكسي الزهور,,
https://www.openstreetmap.org/node/431708667,kindergarten,روضة المنى,,
https://www.openstreetmap.org/node/431708670,pharmacy,صيدلية لؤي ( كراج طوباس ),,
https://www.openstreetmap.org/node/431708671,restaurant,مطعم الديوان,,
https://www.openstreetmap.org/node/431708675,place_of_worship,مسجد الشهيد,,
https://www.openstreetmap.org/node/431708676,bank,بنك القدس,Al Quds Bank,
https://www.openstreetmap.org/node/431708678,school,مدرسة عقابة الاساسية للذكور,,
https://www.openstreetmap.org/node/431708679,place_of_worship,مسجد,,
https://www.openstreetmap.org/node/431708680,public_building,الاهلية للتأمين,,
https://www.openstreetmap.org/node/431708681,public_building,بلدية عقابة,,
https://www.openstreetmap.org/node/431708683,public_building,جمعية طمون الخيرية,,
https://www.openstreetmap.org/node/431708687,restaurant,مطعم العودة,,
https://www.openstreetmap.org/node/431708689,restaurant,مطعم الأرز,,
https://www.openstreetmap.org/node/431708690,public_building,مدرسة الوجد لتعليم السواقة,,
https://www.openstreetmap.org/node/431708691,public_building,مركز الحسين الثقاقي,,
https://www.openstreetmap.org/node/431708692,kindergarten,روضة اطفال النور,,
https://www.openstreetmap.org/node/431708693,fuel,محطة محروقات طوباس,,
https://www.openstreetmap.org/node/431708695,university,جامعة القدس المفتوحة,,
https://www.openstreetmap.org/node/431708697,kindergarten,روضة الاسراء,,
https://www.openstreetmap.org/node/431708699,restaurant,مطعم ابو زهير,,
https://www.openstreetmap.org/node/431708700,public_building,جمعية المرأة الريفية,,
https://www.openstreetmap.org/node/431708701,kindergarten,روضة اطفال الامل,,
https://www.openstreetmap.org/node/431708706,courthouse,حمودة;المحكمة الشرعية,,
https://www.openstreetmap.org/node/431708708,place_of_worship,مسجد,,
https://www.openstreetmap.org/node/431708709,taxi,مكتب تكسي,,
https://www.openstreetmap.org/node/431708711,public_building,الاسطة للحج و العمرة,,
https://www.openstreetmap.org/node/431708713,public_building,القدس للمفروشات,,
https://www.openstreetmap.org/node/431708715,public_building,جمعية طمون الزراعية,,
https://www.openstreetmap.org/node/431708716,place_of_worship,مسجد,,
https://www.openstreetmap.org/node/431708725,restaurant,مطعم ذكريات,,
https://www.openstreetmap.org/node/431708727,pharmacy,صيدلية عبد الله,,
https://www.openstreetmap.org/node/431708733,fuel,محطة طمون,,
https://www.openstreetmap.org/node/431708736,police,مركز عقابة,,
https://www.openstreetmap.org/node/431708737,townhall,ديوان ال جادالله,,
https://www.openstreetmap.org/node/431708739,school,مدرسة طمون الاساسية للبنين,,
https://www.openstreetmap.org/node/431708740,police,مركز طمون,,
https://www.openstreetmap.org/node/431708741,restaurant,تركي شاورما,,
https://www.openstreetmap.org/node/431708744,school,مدرسة بنات طمون الاساسية,,
https://www.openstreetmap.org/node/431708745,restaurant,مطعم اللؤلؤة,,
https://www.openstreetmap.org/node/431708746,courthouse,النيابة العامة,,
https://www.openstreetmap.org/node/431708747,taxi,مكتب تكسي السامح,,
https://www.openstreetmap.org/node/431708749,place_of_worship,مسجد,,
https://www.openstreetmap.org/node/431708750,restaurant,مطعم و استراحة المصري,,
https://www.openstreetmap.org/node/431708752,school,مدرسة عقابة الثانوية للبنين,,
https://www.openstreetmap.org/node/431708754,townhall,بلدية طمون,,
https://www.openstreetmap.org/node/431708755,fuel,محطة عقابة,,
https://www.openstreetmap.org/node/431708756,cafe,كوفي شوب,,
https://www.openstreetmap.org/node/431708757,public_building,المنتدى الوطني للتنمية,,
https://www.openstreetmap.org/node/431708758,pharmacy,صيدلية صلاح,,
https://www.openstreetmap.org/node/431708760,public_building,الجمعية التعاونية الزراعية,,
https://www.openstreetmap.org/node/431708762,pharmacy,صيدلية الفاروق,,
https://www.openstreetmap.org/node/431708763,place_of_worship,مسجد,,
https://www.openstreetmap.org/node/431708769,place_of_worship,مسجد خالد بن الوليد,,
https://www.openstreetmap.org/node/431708771,public_building,جمعية اصدقاء الامارت,,
https://www.openstreetmap.org/node/431708772,place_of_worship,مسجد قديم,,
https://www.openstreetmap.org/node/431708773,public_building,الوطنية للتأمين,,
https://www.openstreetmap.org/node/431708774,public_building,اتحاد العام لعمال فلسطين,,
https://www.openstreetmap.org/node/431708780,fuel,محطة تحت الانشاء,,
https://www.openstreetmap.org/node/431708783,pharmacy,صيدلية طمون الجديدة,,
https://www.openstreetmap.org/node/431708788,taxi,مكتب تكسي القمة,,
https://www.openstreetmap.org/node/431708790,doctors,مستوصف الشعار التخصصي,Al Shefaa,
https://www.openstreetmap.org/node/431708794,taxi,مكتب تكسي النبع,,
https://www.openstreetmap.org/node/431708795,school,مدرسة طمون الاساسية المختلطة,,
https://www.openstreetmap.org/node/431708796,townhall,ديوان ال المصري,,
https://www.openstreetmap.org/node/431708798,townhall,ديوان ال مدارسة,,
https://www.openstreetmap.org/node/431708799,pharmacy,صيدلية عبد الرزاق,,
https://www.openstreetmap.org/node/431708802,hospital,عيادة عقابة الطبية,,
https://www.openstreetmap.org/node/431708806,place_of_worship,مسجد,,
https://www.openstreetmap.org/node/431708809,public_building,بلدية طوباس,,
https://www.openstreetmap.org/node/431708810,school,مدرسةالحاج مصطفى خيزران الاساسية للبنين,,
https://www.openstreetmap.org/node/431708812,restaurant,مطعم على كيفك,,
https://www.openstreetmap.org/node/431708813,kindergarten,روضة الاخلاص,,
https://www.openstreetmap.org/node/431708814,school,مدرسة ذكور طمون الثانوية,,
https://www.openstreetmap.org/node/431708817,doctors,مجمع البسمة الطبي,,
https://www.openstreetmap.org/node/5477091182,atm,بنك الأردن,Bank of Jordan,
https://www.openstreetmap.org/node/5477091183,bank,بنك القدس,Quds Bank,
https://www.openstreetmap.org/node/431709997,school,مدرسة كفير صير المختلطة,,
https://www.openstreetmap.org/node/431710037,grave_yard,,,
https://www.openstreetmap.org/node/431710699,townhall,بلدية ميثلون,,
https://www.openstreetmap.org/node/431712563,taxi,تكسي عرابة,,
https://www.openstreetmap.org/node/431712765,place_of_worship,مسجد عمر,Omar Mosque,
https://www.openstreetmap.org/node/431713177,pharmacy,صيدلية تبارك,,
https://www.openstreetmap.org/node/431713379,townhall,ديوان ال عارضة,,
https://www.openstreetmap.org/node/431713585,townhall,قاعة اللؤلؤه للأفراح,Al Lo'lo'a Hall For Partie,
https://www.openstreetmap.org/node/431713636,kindergarten,روضة براعم النور الاسلامية,,
https://www.openstreetmap.org/node/431713706,public_building,جمعية سيلة الحارثية الخيرية,,
https://www.openstreetmap.org/node/431713775,school,مدرسة سيلة الحارثية للبنات,Selet Al Harthya School For Girls,
https://www.openstreetmap.org/node/431713779,townhall,ديوان ال صدقة,,
https://www.openstreetmap.org/node/431714009,pharmacy,مسجد سيلة الحارثية,Selet Harthya Mosqu,
https://www.openstreetmap.org/node/4369554492,kindergarten,روضة أحباب القدس,Ahbab Al-Quds kindergarte,
https://www.openstreetmap.org/node/3716071652,public_building,,,
https://www.openstreetmap.org/node/3716071653,dentist,نقابة اطباء الاسنان,,
https://www.openstreetmap.org/node/3716071654,doctors,نقابة الاطباء,,
https://www.openstreetmap.org/node/3716071656,public_building,نقابة المهندسين,,
https://www.openstreetmap.org/node/431714545,grave_yard,مقبرة,,
https://www.openstreetmap.org/node/431715387,place_of_worship,مسجد عمر بن الخطاب,Omar Bin Al Khatab Mosque,
https://www.openstreetmap.org/node/431715414,place_of_worship,مسجد بلال بن رباح,Bilal Ben Rabah Mosque,
https://www.openstreetmap.org/node/431715517,public_building,ديوان يحيى,,
https://www.openstreetmap.org/node/431715867,place_of_worship,مسجد عمر بن الخطاب,Omar Ben Al khatab Mosque,
https://www.openstreetmap.org/node/431716632,place_of_worship,مسجد الشهيد عبد الله عزام,Martyr Abdallah Azam Mosque,
https://www.openstreetmap.org/node/431716641,school,مركز التدريب المهني,,
https://www.openstreetmap.org/node/431716901,car_rental,شركة الازدهار لتاجير السيارات,,
https://www.openstreetmap.org/node/431717616,school,مدرسة عانين الاساسية للبنات,'Anin Elementary School For Girl,
https://www.openstreetmap.org/node/431717763,police,مركز شرطة,,
https://www.openstreetmap.org/node/431717914,pharmacy,صيدلية السلام,Al salam Pharmacy,
https://www.openstreetmap.org/node/431717960,university,الجامعة العربية الامريكية جنين,,
https://www.openstreetmap.org/node/431718557,dentist,عيادة طب اسنان,,
https://www.openstreetmap.org/node/431718770,pharmacy,صيدلية راسم,,
https://www.openstreetmap.org/node/431719052,place_of_worship,مسجد التوحيد,,
https://www.openstreetmap.org/node/431719664,place_of_worship,مسجد عمر بن الخطاب,,
https://www.openstreetmap.org/node/431720029,school,مدرسة عجة الثانوية للبنين,,
https://www.openstreetmap.org/node/431720425,school,مدرسة تعنك للبنين,Ta'aanak School For Boys,
https://www.openstreetmap.org/node/5587832023,school,,Al jabriyat basic co-ed school,
https://www.openstreetmap.org/node/5587832024,school,مدرسة الصخرة المشرفة الاساسية المختلطة,ALsachrah almusharafah school,
https://www.openstreetmap.org/node/5587832025,school,,Asswahreh esharqeiah girls school,
https://www.openstreetmap.org/node/5587832421,school,بنات العدويه الثانويه مركز تدريب طولكرم,,
https://www.openstreetmap.org/node/5587832422,school,,,
https://www.openstreetmap.org/node/5587832423,school,,,
https://www.openstreetmap.org/node/5587832521,school,,,
https://www.openstreetmap.org/node/5587832522,school,,,
https://www.openstreetmap.org/node/5587832523,restaurant,,,
https://www.openstreetmap.org/node/431720731,school,مدرسة الشهيد عبد الله عزام,Martyr Abdalla Azam Elementary School,
https://www.openstreetmap.org/node/431720744,public_building,المؤسسة العلمية للابحاث ونقل التكنولوجيا .اسير,Arab Scientific For Research & Transfer Technolog,
https://www.openstreetmap.org/node/431720844,hospital,الإغاثة الطبية,Medical Relief,
https://www.openstreetmap.org/node/431720847,school,مدسة جنين الثانوية,,
https://www.openstreetmap.org/node/431721112,hospital,عيادة صحية,Health clini,
https://www.openstreetmap.org/node/431721129,school,مدرسة عرابة الثانوية للبنات,,
https://www.openstreetmap.org/node/431721899,place_of_worship,مسجد عباد الرحمن,Ebad al Rahman Mosque,
https://www.openstreetmap.org/node/431722196,hospital,مستوصف,,
https://www.openstreetmap.org/node/431722230,school,مدرسة عنزة الثانوية للبنين,,
https://www.openstreetmap.org/node/431722322,school,مدرسة الخنساء,,
https://www.openstreetmap.org/node/431722644,parking,مكتب تاكسي ميثلون,,
https://www.openstreetmap.org/node/5587833221,school,مدرسة ذكور مخيم عرب الجهالين الاساسية العليا,,
https://www.openstreetmap.org/node/3530405085,place_of_worship,مسجد عثمان بن عفان,Othman Bin Afan Mosque,
https://www.openstreetmap.org/node/3856038299,bus_station,,,
https://www.openstreetmap.org/node/3856038312,bus_station,,,
https://www.openstreetmap.org/node/431723780,library,مكتبة سامر,,
https://www.openstreetmap.org/node/431723902,school,مدرسة الشهيد ابو علي مصطفى للبنين,,
https://www.openstreetmap.org/node/5005009822,community_centre,قاعة النخيل,"Palms ""Al-Nakheel"" Hal",
https://www.openstreetmap.org/node/431724080,place_of_worship,مسجد الزهراء,,
https://www.openstreetmap.org/node/431724234,school,مدرسة بنات جبع الثانوية,,
https://www.openstreetmap.org/node/431724263,restaurant,مطعم الحثناوي,,
https://www.openstreetmap.org/node/431724695,place_of_worship,,,
https://www.openstreetmap.org/node/431725598,pharmacy,صيدلية الربيع,,
https://www.openstreetmap.org/node/431725721,place_of_worship,مسجد بلال بن رباح,Belal Ben Rabah Mosque,
https://www.openstreetmap.org/node/431726055,doctors,جمعية الاقصى الطبية,,
https://www.openstreetmap.org/node/431726081,taxi,مكتب تكسي كفر راعي,,
https://www.openstreetmap.org/node/431726167,place_of_worship,مسجد الشهيد محمود,,
https://www.openstreetmap.org/node/5547569221,restaurant,,SajWic,
https://www.openstreetmap.org/node/431726649,school,مدرسة عجة للبنات,,
https://www.openstreetmap.org/node/431727460,place_of_worship,مسجد زيد بن حارث,Zaid Ben Haretha Mosque,
https://www.openstreetmap.org/node/431727656,townhall,ديوان الزقزوق,,
https://www.openstreetmap.org/node/431727818,grave_yard,,Siris Graveyard,
https://www.openstreetmap.org/node/431727947,school,مدرسة ذكور جبع,,
https://www.openstreetmap.org/node/431728607,school,مدرسة الرامة,,
https://www.openstreetmap.org/node/431729273,school,مدرسة كفر راعي الثانوية للبنات,,
https://www.openstreetmap.org/node/431729515,hospital,مركز عرابة الصحي,,
https://www.openstreetmap.org/node/431730745,place_of_worship,مسجد الطرم,,
https://www.openstreetmap.org/node/431732131,kindergarten,حضانة الامل,,
https://www.openstreetmap.org/node/431732515,place_of_worship,مسجد الرباط,,
https://www.openstreetmap.org/node/431732843,kindergarten,روضة التقى,Al Tuka Kindergarte,
https://www.openstreetmap.org/node/431733497,bus_station,محطة كفر راعي,,
https://www.openstreetmap.org/node/4354418608,hospital,مركز الياسمين الطبي ، طواريء,,
https://www.openstreetmap.org/node/5477092335,post_office,مكتب أريحا البريد,Jericho Post Office,
https://www.openstreetmap.org/node/5477092337,fast_food,زاتشي,Zatchi,
https://www.openstreetmap.org/node/431734875,school,مدرسة الخلجان وام دار المختلطة,,
https://www.openstreetmap.org/node/431735697,school,مدرسة أم امارة الاساسية للبنات,,
https://www.openstreetmap.org/node/431735895,place_of_worship,المسجد القديم,,
https://www.openstreetmap.org/node/431736481,grave_yard,مقاير عرابة,,
https://www.openstreetmap.org/node/431736702,school,مدرسة جلبون للبنين,,
https://www.openstreetmap.org/node/431737129,pharmacy,صيدلية عانين,Anen Pharmac,
https://www.openstreetmap.org/node/3950126187,school,,,
https://www.openstreetmap.org/node/431738526,school,مدرسة سيلة الحارثية,Selet Al Harthaya Schoo,
https://www.openstreetmap.org/node/431738622,school,مدرسة الشهيد بلال الاوسط,,
https://www.openstreetmap.org/node/431739151,public_building,مجلس اليامون البلدي,,
https://www.openstreetmap.org/node/4858571821,hospital,مركز بيسان الصحي,Bissan Medical Center,
https://www.openstreetmap.org/node/5278270321,restaurant,,askadeni,
https://www.openstreetmap.org/node/431739693,fuel,محطة عرابة للمحروقات,,
https://www.openstreetmap.org/node/431740095,school,مدرسة حطين للبنين,,
https://www.openstreetmap.org/node/431740188,bus_station,محطة عجة للمحروقات,Ajja gas Statio,
https://www.openstreetmap.org/node/431740477,pharmacy,صيدلية الرضا,,
https://www.openstreetmap.org/node/431740555,school,مدرسة اليوسف الاساسية للبنين,,
https://www.openstreetmap.org/node/431740959,townhall,ديوان ابو مويش,,
https://www.openstreetmap.org/node/4482106194,fire_station,الدفاع المدني,,
https://www.openstreetmap.org/node/431744097,fuel,محطة محمد ياسين,,
https://www.openstreetmap.org/node/431744373,place_of_worship,مسجد ابو ذر الغفاري,,
https://www.openstreetmap.org/node/431744435,place_of_worship,مسجد زيد بن حارثة,,
https://www.openstreetmap.org/node/431744739,school,مدرسة برقين الثانوية للبنين,Burqin High School For Boy,
https://www.openstreetmap.org/node/431744787,townhall,ديوان العباهرة,,
https://www.openstreetmap.org/node/431744793,public_building,مركز الاتصالات الفلسطينية,,
https://www.openstreetmap.org/node/431745113,fuel,محطة ميثلون,,
https://www.openstreetmap.org/node/431745155,place_of_worship,مسجد الجديدة,,
https://www.openstreetmap.org/node/431745595,fuel,محطة ابو الطاهر,,
https://www.openstreetmap.org/node/431745949,school,مدرسة الشهيد فريد غنام,,
https://www.openstreetmap.org/node/431745981,public_building,مركز خدمات الاتصالات,,
https://www.openstreetmap.org/node/431746336,place_of_worship,مسجد عرابة,,
https://www.openstreetmap.org/node/431746746,place_of_worship,مسجد ابو ايوب,,
https://www.openstreetmap.org/node/4308836155,school,المدرسة التركية للبنات,Turkish Girls School,
https://www.openstreetmap.org/node/4369762789,community_centre,راديو طريق المحبة,Radio Tariq Al Mahabbeh,
https://www.openstreetmap.org/node/4308836471,school,مدرسة الناصر,Nasser Schoo,
https://www.openstreetmap.org/node/778214731,place_of_worship,القصر,Al Katsair,
https://www.openstreetmap.org/node/563287159,children's home,,Saint Vincent-Ein Kerem,
https://www.openstreetmap.org/node/3950192949,school,,,
https://www.openstreetmap.org/node/5311139021,car_wash,,,
https://www.openstreetmap.org/node/4460267194,clinic,الجمعية العربية للتأهيل,Bethlehem Arab society for rehalb,
https://www.openstreetmap.org/node/5290234723,dentist,,Alwaleed dental cente,
https://www.openstreetmap.org/node/4414867992,school,مدرسة الأمهات,Mothers' schoo,
https://www.openstreetmap.org/node/934792729,pharmacy,,Jordanian Chemical Factory,
https://www.openstreetmap.org/node/6095312785,place_of_worship,,,
https://www.openstreetmap.org/node/6095312786,place_of_worship,مسجد البقعة,,
https://www.openstreetmap.org/node/4308875976,community_centre,جمعية اللد الوطنية,Al - Led National Societ,
https://www.openstreetmap.org/node/4803597821,school,,بيت ايب,
https://www.openstreetmap.org/node/4308887907,townhall,صالات القصور,,
https://www.openstreetmap.org/node/5804267053,school,,ABJAD SCHOO,
https://www.openstreetmap.org/node/4308889202,townhall,صالات بدران / الحدائق,,
https://www.openstreetmap.org/node/1366392931,public_building,,Marriage Certificate Offic,
https://www.openstreetmap.org/node/1366392932,public_building,,Al-Amirah Center for Family and Childre,
https://www.openstreetmap.org/node/1366392933,public_building,,Jerusalem Center for Social and Economic Right,
https://www.openstreetmap.org/node/1366392934,dentist,,Ibn el Haytham: Implant and Cosmetic Dentistry Cente,
https://www.openstreetmap.org/node/1366392935,public_building,,Rafa Social Work Office and Lawye,
https://www.openstreetmap.org/node/4308891054,townhall,صالات اللد للمناسبات,,
https://www.openstreetmap.org/node/4308891768,taxi,تكسي الخطيب,,
https://www.openstreetmap.org/node/4308893548,pharmacy,صيدلية 24 ساعة,Pharmacy 2,
https://www.openstreetmap.org/node/5250056925,library,,,
https://www.openstreetmap.org/node/3950285277,school,مدرسة هاجر الأساسية للبنات,,
https://www.openstreetmap.org/node/4460337713,clinic,,Palestinian Medical Relief Societ,
https://www.openstreetmap.org/node/1366411250,public_building,,Rand Institut,
https://www.openstreetmap.org/node/1366411257,doctors,,Alhayat Medical Cente,
https://www.openstreetmap.org/node/1366411276,public_building,,Union of Jerusalem Graduate,
https://www.openstreetmap.org/node/1366428935,dentist,,Dr. Tahir Abu Ghazal,
https://www.openstreetmap.org/node/3950287916,library,المكتبة الأهلية,,
https://www.openstreetmap.org/node/3950295826,pharmacy,صيدلية المودة,,
https://www.openstreetmap.org/node/3950310344,library,مطبعة دار الإسراء,,
https://www.openstreetmap.org/node/1565725362,bank,البنك العربي,Arab Ban,
https://www.openstreetmap.org/node/3950313304,townhall,صالة ريماس للأفراح,,
https://www.openstreetmap.org/node/3950319826,school,مدرسة السراحنة الأساسية للبنين,,
https://www.openstreetmap.org/node/1366440505,community_centre,,Palvision,
https://www.openstreetmap.org/node/1565732578,bank,بنك القاهرة عمان,Cairo Amman Ban,
https://www.openstreetmap.org/node/1366453012,bus_station,,Green Palestinian Bus Statio,
https://www.openstreetmap.org/node/5250111223,courthouse,المحكمه الشرعيه - البالوع,,
https://www.openstreetmap.org/node/1366454073,bank,,ATM,
https://www.openstreetmap.org/node/1366454074,arts_centre,,AlHoash Art Cour,
https://www.openstreetmap.org/node/4308987482,cafe,,Internet Caf,
https://www.openstreetmap.org/node/1366457615,taxi,,Taxi Compan,
https://www.openstreetmap.org/node/4369794189,veterinary,عالم الزراعة والبيطرة,Agriculture and veterinary worl,
https://www.openstreetmap.org/node/4369795101,bus_station,موقف سيارات ام الشرايط,Um Al-Sharayet taxes statio,
https://www.openstreetmap.org/node/4332970901,bus_station,,Western Comple,
https://www.openstreetmap.org/node/1366466288,bus_station,,To go to jorda,
https://www.openstreetmap.org/node/1366466295,driving_school,,Al-Maner Car Schoo,
https://www.openstreetmap.org/node/1366466398,restaurant,,Dewi Cinta Restauran,
https://www.openstreetmap.org/node/1366466399,restaurant,,Istanbul Turkish Dine,
https://www.openstreetmap.org/node/5907522785,kindergarten,,,
https://www.openstreetmap.org/node/4369834889,police,قيادة الشرطة الفلسطينية,Main office of Palestinian polic,
https://www.openstreetmap.org/node/4460397791,clinic,الجمعية العربية للوقاية من الهشاشة,Palestinian osteoprosis societ,
https://www.openstreetmap.org/node/1366481454,parking,,Abdo Parking Lo,
https://www.openstreetmap.org/node/1366481455,doctors,,Dr. Naser Khayya,
https://www.openstreetmap.org/node/1366481461,doctors,,Salim A. Bishar,
https://www.openstreetmap.org/node/4369839804,kindergarten,روضة النور,Al-Noor kindergarte,
https://www.openstreetmap.org/node/4936748799,car_rental,شركة تاجير سيارات,,
https://www.openstreetmap.org/node/1366482446,doctors,,Jerusalem midical centr,
https://www.openstreetmap.org/node/1366482448,pharmacy,,jerusalem pharmecy,
https://www.openstreetmap.org/node/4333016514,restaurant,,Resturant & Cafe At Battir Park,
https://www.openstreetmap.org/node/3517298725,fast_food,ميرامية,Meramiy,
https://www.openstreetmap.org/node/2571492149,college,,,
https://www.openstreetmap.org/node/1366483913,restaurant,,Turkish Doner Sho,
https://www.openstreetmap.org/node/1366484534,cafe,,Al Mehbag,
https://www.openstreetmap.org/node/1366484536,restaurant,,Al-Hamr,
https://www.openstreetmap.org/node/4369861089,fuel,المتحدة للغاز - غاز ابو أمير,Al-Motahidah for ga,
https://www.openstreetmap.org/node/1366489004,community_centre,,French community cente,
https://www.openstreetmap.org/node/4309039694,townhall,صالة دير طريف,,
https://www.openstreetmap.org/node/4354765133,community_centre,روضة ومدرسة نادي انصار- واد قدوم,Ansar club school and kindergarden - Wad Kadoum,
https://www.openstreetmap.org/node/3517320595,fast_food,,,
https://www.openstreetmap.org/node/5083448938,doctors,Dentist,طبيب اسنان الخرا,
https://www.openstreetmap.org/node/5083448943,car_rental,حماده ابو صلاح لتاجير السيارات,,
https://www.openstreetmap.org/node/5083448944,doctors,الدكتور باجس دراغمه,Dr Bajes Daraghme,
https://www.openstreetmap.org/node/3901479904,bank,البنك الاهلي,Al-Ahli Bank,
https://www.openstreetmap.org/node/3517341680,cafe,,Cafeteri,
https://www.openstreetmap.org/node/1786333812,place_of_worship,,Ramallah Friends Meeting,
https://www.openstreetmap.org/node/1366515234,parking,,Al-Zahra Parking Lo,
https://www.openstreetmap.org/node/1366515259,cafe,,Dina's Cafe and Restauran,
https://www.openstreetmap.org/node/1366515261,restaurant,,Flavours Grill Restauran,
https://www.openstreetmap.org/node/1366515273,restaurant,,Jerusalem Meridian Hotel Lotus and Wine Garden Restauran,
https://www.openstreetmap.org/node/5083496425,clinic,مختبرات ميديكير - فرع الخليل,MediCare labs - Hebron branc,
https://www.openstreetmap.org/node/4460481891,bank,البنك الوطني,The National Bank,
https://www.openstreetmap.org/node/3517391476,cafe,,,
https://www.openstreetmap.org/node/5663205522,restaurant,,za ad ristorante,
https://www.openstreetmap.org/node/5663205523,car_wash,,tarefe car wash,
https://www.openstreetmap.org/node/1366534408,dentist,,Dr. Hanali Abu Shibayi,
https://www.openstreetmap.org/node/4309112745,place_of_worship,,,
https://www.openstreetmap.org/node/4309112746,place_of_worship,,,
https://www.openstreetmap.org/node/4496710406,clinic,عيادة الدكتور منذر السلمان,الدكتور منذر,
https://www.openstreetmap.org/node/5160213923,community_centre,ديوان الموظفين العام,Dewan al mozafie,
https://www.openstreetmap.org/node/5160216821,community_centre,التحكيم,,
https://www.openstreetmap.org/node/5576513122,place_of_worship,,,
https://www.openstreetmap.org/node/5663243021,driving_school,,abu m'ala driveing school,
https://www.openstreetmap.org/node/4781033321,cafe,عود,Oud Caf,
https://www.openstreetmap.org/node/4781033322,kindergarten,خارج الوقت للأطفال,Kids Time Out,
https://www.openstreetmap.org/node/3784277379,cafe,مقهى فيينا,Wiener Kaffeehau,
https://www.openstreetmap.org/node/366517977,restaurant,,Olive & Fis,
https://www.openstreetmap.org/node/5907628485,kindergarten,,,
https://www.openstreetmap.org/node/4333279889,fast_food,,Bassam Sheikh Yassi,
https://www.openstreetmap.org/node/4120696791,pharmacy,صيدلية النور,,
https://www.openstreetmap.org/node/4971166416,kindergarten,,,
